"CREATEDAT","CREATEDBY","MODIFIEDAT","MODIFIEDBY","ID","QUANTITY","BIGBAGTYPE_ID","SHIFTSK_ID","REFERENCESK_ID","OBSERVATIONSK_ID"
"2022-10-03 20:29:01.200000000","cristian.delarosa@katoennatie.com","2022-10-03 20:29:01.200000000","cristian.delarosa@katoennatie.com","2aae7a5d-cfb5-4761-a622-0e05ac8d51e3","100","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","82ebdf0d-1076-4583-9e17-a54e23a2e4b8","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:29:24.297000000","cristian.delarosa@katoennatie.com","2022-10-03 20:29:24.297000000","cristian.delarosa@katoennatie.com","7003861b-e7ff-477e-9fe0-f6d171a92d71","80","974fd311-a2ab-4d66-b2c5-394bac4fe512","82376d0c-082c-46d6-9904-8c6fe057fa0d","9fb5cf5a-5bff-4a87-a567-10fced3f3aa0","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:29:50.460000000","cristian.delarosa@katoennatie.com","2022-10-03 20:29:50.460000000","cristian.delarosa@katoennatie.com","d0ae0ad7-0095-4e84-8e78-bc8431f93a72","150","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","4ceec293-8b37-42c7-be66-832b5cf62ff7","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:30:14.731000000","cristian.delarosa@katoennatie.com","2022-10-03 20:30:14.731000000","cristian.delarosa@katoennatie.com","f9bd6a0e-115f-4b5d-a5b0-1700b697d22e","50","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","82ebdf0d-1076-4583-9e17-a54e23a2e4b8","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:30:36.707000000","cristian.delarosa@katoennatie.com","2022-10-03 20:30:36.707000000","cristian.delarosa@katoennatie.com","224447ce-88c4-43e0-a09e-51bcad439ba0","40","974fd311-a2ab-4d66-b2c5-394bac4fe512","82376d0c-082c-46d6-9904-8c6fe057fa0d","9fb5cf5a-5bff-4a87-a567-10fced3f3aa0","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:31:08.026000000","cristian.delarosa@katoennatie.com","2022-10-03 20:31:08.026000000","cristian.delarosa@katoennatie.com","e4cc8b3e-0c62-474e-8670-8928ee5cd6c3","250","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","4ceec293-8b37-42c7-be66-832b5cf62ff7","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:31:32.078000000","cristian.delarosa@katoennatie.com","2022-10-03 20:31:32.078000000","cristian.delarosa@katoennatie.com","0472cf2b-1cef-4462-bc0a-d8a71be2c1d0","150","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","82ebdf0d-1076-4583-9e17-a54e23a2e4b8","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:32:06.435000000","cristian.delarosa@katoennatie.com","2022-10-03 20:32:06.435000000","cristian.delarosa@katoennatie.com","7c1b73a4-6085-4305-8a6b-7588f6cef779","250","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","4ceec293-8b37-42c7-be66-832b5cf62ff7","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:32:30.451000000","cristian.delarosa@katoennatie.com","2022-10-03 20:32:30.451000000","cristian.delarosa@katoennatie.com","e426b198-c5f6-4774-b64f-0aca378efc54","100","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","82ebdf0d-1076-4583-9e17-a54e23a2e4b8","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:32:59.234000000","cristian.delarosa@katoennatie.com","2022-10-03 20:32:59.234000000","cristian.delarosa@katoennatie.com","ecb7816a-56f2-48c1-b119-a2d63fd216ea","100","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","c1bc7664-3a69-4029-853a-4caea37dfbe1","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:34:02.593000000","cristian.delarosa@katoennatie.com","2022-10-03 20:34:02.593000000","cristian.delarosa@katoennatie.com","b1d622d7-9751-4c01-8edd-dc7e52e32120","100","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","4ceec293-8b37-42c7-be66-832b5cf62ff7","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-03 20:34:37.480000000","cristian.delarosa@katoennatie.com","2022-10-03 20:34:37.480000000","cristian.delarosa@katoennatie.com","27be54a9-f379-4dcd-aeba-714e41fabfcd","120","974fd311-a2ab-4d66-b2c5-394bac4fe512","82376d0c-082c-46d6-9904-8c6fe057fa0d","9fb5cf5a-5bff-4a87-a567-10fced3f3aa0","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-04 19:52:02.080000000","cristian.delarosa@katoennatie.com","2022-10-04 19:52:02.080000000","cristian.delarosa@katoennatie.com","9dd31aa7-4337-4bf2-9026-884a899d951d","150","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","82ebdf0d-1076-4583-9e17-a54e23a2e4b8","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-04 19:52:33.066000000","cristian.delarosa@katoennatie.com","2022-10-04 19:52:33.066000000","cristian.delarosa@katoennatie.com","396db849-3a70-428e-9106-6bb0de7ee893","100","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","1b47fb34-1f18-4090-b1ad-543ebb33a162","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-04 19:52:54.274000000","cristian.delarosa@katoennatie.com","2022-10-04 19:52:54.274000000","cristian.delarosa@katoennatie.com","f24733ce-4536-4afe-8fc2-c48016b3fd28","50","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","4ceec293-8b37-42c7-be66-832b5cf62ff7","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-04 19:53:41.356000000","cristian.delarosa@katoennatie.com","2022-10-04 19:53:41.356000000","cristian.delarosa@katoennatie.com","8d0cd5e6-6076-47f5-9b49-6f6cdc419ffd","40","974fd311-a2ab-4d66-b2c5-394bac4fe512","82376d0c-082c-46d6-9904-8c6fe057fa0d","9fb5cf5a-5bff-4a87-a567-10fced3f3aa0","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-07 21:13:42.324000000","cristian.delarosa@katoennatie.com","2022-10-07 21:13:42.324000000","cristian.delarosa@katoennatie.com","08ef537a-37d7-4cc1-b9ef-1bc8661fea70","400","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","4ceec293-8b37-42c7-be66-832b5cf62ff7","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-07 21:19:10.765000000","cristian.delarosa@katoennatie.com","2022-10-07 21:19:10.765000000","cristian.delarosa@katoennatie.com","51ce0437-e805-428a-8371-6b573f20c253","50","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","82ebdf0d-1076-4583-9e17-a54e23a2e4b8","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-07 21:19:46.540000000","cristian.delarosa@katoennatie.com","2022-10-07 21:19:46.540000000","cristian.delarosa@katoennatie.com","d75b6408-912b-4fea-96ff-e1da032eef4a","40","974fd311-a2ab-4d66-b2c5-394bac4fe512","82376d0c-082c-46d6-9904-8c6fe057fa0d","9fb5cf5a-5bff-4a87-a567-10fced3f3aa0","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-07 21:20:44.977000000","cristian.delarosa@katoennatie.com","2022-10-07 21:20:44.977000000","cristian.delarosa@katoennatie.com","9d54a603-c624-4663-9b6d-ff72ac17c821","100","a914d708-6e5c-4213-b0ea-7ab3d496f384","82376d0c-082c-46d6-9904-8c6fe057fa0d","4ceec293-8b37-42c7-be66-832b5cf62ff7","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
"2022-10-07 21:21:23.303000000","cristian.delarosa@katoennatie.com","2022-10-07 21:21:23.303000000","cristian.delarosa@katoennatie.com","8072b04a-0dfa-4d3c-ba6f-61ee23de5ad8","120","974fd311-a2ab-4d66-b2c5-394bac4fe512","82376d0c-082c-46d6-9904-8c6fe057fa0d","9fb5cf5a-5bff-4a87-a567-10fced3f3aa0","1d6c972b-ce5b-46e1-a3e3-c87c5e2963b6"
